"ntaxa","bl","method","rep","estbias1","r1","estbias2","r2","type"
2048,0.0025,"SLAC1",14,0.0140634,0.414088,0.0326741,0.387754,"bias"
2048,0.0025,"SLAC1",15,0.112201,0.445635,0.130812,0.409456,"bias"
2048,0.0025,"SLAC1",16,-0.0565932,0.537283,-0.0379826,0.448753,"bias"
2048,0.0025,"SLAC1",17,-0.0079745,0.496691,0.0106361,0.519721,"bias"
2048,0.0025,"SLAC1",18,-0.00682601,0.553164,0.0117846,0.509548,"bias"
2048,0.0025,"SLAC1",19,0.134095,0.507999,0.152706,0.457307,"bias"
2048,0.0025,"SLAC1",20,0.0263792,0.290301,0.0449899,0.227265,"bias"
2048,0.0025,"SLAC1",21,-0.0331941,0.494079,-0.0145835,0.410785,"bias"
2048,0.0025,"SLAC1",22,0.0160932,0.415797,0.0347038,0.397617,"bias"
2048,0.0025,"SLAC1",23,0.0588974,0.567503,0.0775081,0.538498,"bias"
2048,0.0025,"SLAC1",24,0.0706841,0.553944,0.0892947,0.539399,"bias"
2048,0.0025,"SLAC1",25,0.00758006,0.548455,0.0261907,0.453706,"bias"
2048,0.0025,"SLAC1",26,-0.0426414,0.545263,-0.0240308,0.537263,"bias"
2048,0.0025,"SLAC1",27,-0.123361,0.557298,-0.104751,0.490621,"bias"
2048,0.0025,"SLAC1",28,-0.134084,0.567704,-0.115473,0.588353,"bias"
2048,0.0025,"SLAC1",29,-0.00951197,0.48081,0.00909868,0.4418,"bias"
2048,0.0025,"SLAC1",30,-0.000730711,0.572186,0.0178799,0.540215,"bias"
2048,0.0025,"SLAC1",31,0.0799925,0.341499,0.0986032,0.353564,"bias"
2048,0.0025,"SLAC1",32,-0.0303327,0.606625,-0.011722,0.579981,"bias"
2048,0.0025,"SLAC1",33,-0.0949072,0.370494,-0.0762966,0.347825,"bias"
2048,0.0025,"SLAC1",34,-0.00270489,0.370747,0.0159058,0.365245,"bias"
2048,0.0025,"SLAC1",35,-0.108384,0.531732,-0.0897736,0.507286,"bias"
2048,0.0025,"SLAC1",36,-0.0414885,0.465335,-0.0228778,0.404895,"bias"
2048,0.0025,"SLAC1",37,-0.0303457,0.340766,-0.011735,0.34464,"bias"
2048,0.0025,"SLAC1",38,-0.0611908,0.546863,-0.0425802,0.500567,"bias"
2048,0.0025,"SLAC1",39,-0.00994416,0.584537,0.00866648,0.514398,"bias"
2048,0.0025,"SLAC1",40,0.101157,0.487644,0.119767,0.561468,"bias"
2048,0.0025,"SLAC1",41,-0.143658,0.597613,-0.125048,0.5619,"bias"
2048,0.0025,"SLAC1",42,0.0249698,0.615439,0.0435804,0.594427,"bias"
2048,0.0025,"SLAC1",43,0.0469497,0.510186,0.0655604,0.464352,"bias"
2048,0.0025,"SLAC1",44,-0.097593,0.538642,-0.0789824,0.518656,"bias"
2048,0.0025,"SLAC1",45,0.198788,0.497834,0.217398,0.474887,"bias"
2048,0.0025,"SLAC1",46,-0.00970891,0.525754,0.00890174,0.462444,"bias"
2048,0.0025,"SLAC1",47,0.0860269,0.565571,0.104638,0.478478,"bias"
2048,0.0025,"SLAC1",48,0.0824437,0.490378,0.101054,0.448973,"bias"
2048,0.0025,"SLAC1",49,0.145492,0.355061,0.164103,0.323806,"bias"
2048,0.0025,"SLAC1",50,-0.0162766,0.490771,0.00233405,0.447131,"bias"
2048,0.0025,"SLAC2",1,-0.131662,0.570561,-0.115164,0.515209,"bias"
2048,0.0025,"SLAC2",2,0.06334,0.295748,0.0931527,0.316551,"bias"
2048,0.0025,"SLAC2",3,0.0617217,0.307076,0.0895738,0.28498,"bias"
2048,0.0025,"SLAC2",4,0.06035,0.221184,0.0985366,0.236161,"bias"
2048,0.0025,"SLAC2",5,0.139944,0.462992,0.179725,0.429292,"bias"
2048,0.0025,"SLAC2",6,0.0924585,0.255692,0.121211,0.34354,"bias"
2048,0.0025,"SLAC2",7,0.0888391,0.488763,0.114242,0.522375,"bias"
2048,0.0025,"SLAC2",8,0.174037,0.510656,0.21191,0.54073,"bias"
2048,0.0025,"SLAC2",9,-0.0804954,0.153128,-0.0540648,0.216235,"bias"
2048,0.0025,"SLAC2",10,-0.104194,0.130013,-0.0765356,0.193977,"bias"
2048,0.0025,"SLAC2",11,0.118267,0.375126,0.147832,0.436976,"bias"
2048,0.0025,"SLAC2",12,-0.0452807,0.48599,-0.0014475,0.449079,"bias"
2048,0.0025,"SLAC2",13,0.161452,0.486299,0.201884,0.449946,"bias"
2048,0.0025,"SLAC2",14,0.0335144,0.32807,0.0764559,0.346763,"bias"
2048,0.0025,"SLAC2",15,0.05669,0.431831,0.08501,0.430827,"bias"
2048,0.0025,"SLAC2",16,0.00597321,0.453268,0.054191,0.427625,"bias"
2048,0.0025,"SLAC2",17,0.0719213,0.396792,0.0984071,0.46537,"bias"
2048,0.0025,"SLAC2",18,-0.0664544,0.476364,-0.048687,0.468106,"bias"
2048,0.0025,"SLAC2",19,0.0657475,0.349732,0.104219,0.33771,"bias"
2048,0.0025,"SLAC2",20,0.194996,0.280181,0.217313,0.273244,"bias"
2048,0.0025,"SLAC2",21,-0.0583412,0.475919,-0.0235978,0.377546,"bias"
2048,0.0025,"SLAC2",22,0.0331801,0.209844,0.0665369,0.218517,"bias"
2048,0.0025,"SLAC2",23,-0.0266499,0.509937,0.0118335,0.538877,"bias"
2048,0.0025,"SLAC2",24,0.0183835,0.547434,0.0482024,0.555812,"bias"
2048,0.0025,"SLAC2",25,-0.0129645,0.491413,0.00893285,0.436797,"bias"
2048,0.0025,"SLAC2",26,0.0782102,0.536332,0.111419,0.547505,"bias"
2048,0.0025,"SLAC2",27,-0.156641,0.310905,-0.109241,0.314645,"bias"
2048,0.0025,"SLAC2",28,-0.121481,0.560487,-0.0886212,0.59545,"bias"
2048,0.0025,"SLAC2",29,-0.0573416,0.45033,-0.00786498,0.454208,"bias"
2048,0.0025,"SLAC2",30,-0.0126471,0.58593,0.0209534,0.538366,"bias"
2048,0.0025,"SLAC2",31,0.14447,0.260077,0.179247,0.290493,"bias"
2048,0.0025,"SLAC2",32,-0.0202069,0.474673,0.0180789,0.419215,"bias"
2048,0.0025,"SLAC2",33,-0.0373931,0.358633,0.0010637,0.352936,"bias"
2048,0.0025,"SLAC2",34,0.0959785,0.389509,0.133962,0.345648,"bias"
2048,0.0025,"SLAC2",35,-0.0280052,0.417457,-0.0112395,0.429024,"bias"
2048,0.0025,"SLAC2",36,-0.0959145,0.391881,-0.0593625,0.349875,"bias"
2048,0.0025,"SLAC2",37,-0.0725862,0.392137,-0.0309097,0.399331,"bias"
2048,0.0025,"SLAC2",38,0.0418565,0.388883,0.0710336,0.34568,"bias"
2048,0.0025,"SLAC2",39,0.0516536,0.542298,0.095976,0.549617,"bias"
2048,0.0025,"SLAC2",40,0.153556,0.380731,0.193685,0.46195,"bias"
2048,0.0025,"SLAC2",41,-0.0673339,0.548052,-0.0427084,0.551702,"bias"
2048,0.0025,"SLAC2",42,-0.0399903,0.521648,-0.00805443,0.49329,"bias"
2048,0.0025,"SLAC2",43,0.0285963,0.27431,0.0601542,0.286228,"bias"
2048,0.0025,"SLAC2",44,-0.0499948,0.486448,-0.0261926,0.456959,"bias"
2048,0.0025,"SLAC2",45,0.208683,0.482516,0.243022,0.472174,"bias"
2048,0.0025,"SLAC2",46,-0.0282054,0.398622,0.00467694,0.421087,"bias"
2048,0.0025,"SLAC2",47,0.230974,0.560519,0.261902,0.531441,"bias"
2048,0.0025,"SLAC2",48,0.153044,0.341985,0.208914,0.376446,"bias"
2048,0.0025,"SLAC2",49,0.167775,0.317927,0.193959,0.358718,"bias"
2048,0.0025,"SLAC2",50,0.0125338,0.283679,0.0483976,0.254092,"bias"
2048,0.01,"FEL1",1,0.0354926,0.563839,0.0546537,0.596664,"bias"
2048,0.01,"FEL1",2,0.0583773,0.545735,0.0769879,0.454867,"bias"
2048,0.01,"FEL1",3,0.0180494,0.492286,0.0366601,0.493775,"bias"
2048,0.01,"FEL1",4,-0.0142478,0.534932,0.00539547,0.465515,"bias"
2048,0.01,"FEL1",5,-0.0217137,0.501009,-0.00310308,0.487225,"bias"
2048,0.01,"FEL1",6,-0.0620905,0.651854,-0.0431002,0.586585,"bias"
2048,0.01,"FEL1",7,0.0661023,0.423428,0.0847129,0.344709,"bias"
2048,0.01,"FEL1",8,-0.00493499,0.694976,0.0143778,0.598825,"bias"
2048,0.01,"FEL1",9,-0.0180864,0.574333,0.000524207,0.565836,"bias"
2048,0.01,"FEL1",10,0.0136575,0.540552,0.0322681,0.529194,"bias"
2048,0.01,"FEL1",11,0.0225712,0.515897,0.0418841,0.512447,"bias"
2048,0.01,"FEL1",12,0.103744,0.523157,0.122355,0.465721,"bias"
2048,0.01,"FEL1",13,0.0360963,0.433161,0.054707,0.354717,"bias"
2048,0.01,"FEL1",14,-0.0273491,0.667338,-0.00841405,0.595532,"bias"
2048,0.01,"FEL1",15,0.014636,0.419889,0.0346558,0.391633,"bias"
2048,0.01,"FEL1",16,-0.10461,0.50978,-0.0859992,0.4928,"bias"
2048,0.01,"FEL1",17,0.0512487,0.611336,0.0698593,0.534207,"bias"
2048,0.01,"FEL1",18,-0.0270314,0.599048,-0.00842078,0.548718,"bias"
2048,0.01,"FEL1",19,-0.00997406,0.282919,0.00863658,0.302216,"bias"
2048,0.01,"FEL1",20,0.0316648,0.516834,0.0502754,0.527619,"bias"
2048,0.01,"FEL1",21,0.0158689,0.502943,0.0344795,0.466571,"bias"
2048,0.01,"FEL1",22,-0.0493154,0.70138,-0.0307047,0.655365,"bias"
2048,0.01,"FEL1",23,0.0764121,0.528085,0.0950227,0.503111,"bias"
2048,0.01,"FEL1",24,0.0792419,0.501488,0.0978525,0.479261,"bias"
2048,0.01,"FEL1",25,0.0426418,0.546779,0.0612524,0.514326,"bias"
2048,0.01,"FEL1",26,0.122964,0.340254,0.141575,0.320802,"bias"
2048,0.01,"FEL1",27,-0.0671026,0.622056,-0.0484919,0.562846,"bias"
2048,0.01,"FEL1",28,0.107703,0.436943,0.126313,0.408582,"bias"
2048,0.01,"FEL1",29,0.132834,0.575965,0.151445,0.602312,"bias"
2048,0.01,"FEL1",30,-0.0206423,0.641922,-0.00165254,0.576631,"bias"
2048,0.01,"FEL1",31,0.124718,0.494294,0.144387,0.44582,"bias"
2048,0.01,"FEL1",32,0.0665451,0.511938,0.0851557,0.555132,"bias"
2048,0.01,"FEL1",33,-0.0351949,0.607246,-0.0165842,0.587613,"bias"
2048,0.01,"FEL1",34,-0.0119282,0.555615,0.00723294,0.546073,"bias"
2048,0.01,"FEL1",35,-0.0674924,0.633488,-0.0483313,0.586851,"bias"
2048,0.01,"FEL1",36,0.18214,0.331827,0.20075,0.28429,"bias"
2048,0.01,"FEL1",37,0.0687498,0.532536,0.0873604,0.530701,"bias"
2048,0.01,"FEL1",38,0.0557687,0.422557,0.0743793,0.444697,"bias"
2048,0.01,"FEL1",39,0.0890171,0.556344,0.107628,0.554075,"bias"
2048,0.01,"FEL1",40,-0.0041217,0.594395,0.014489,0.565151,"bias"
2048,0.01,"FEL1",41,0.0504106,0.590704,0.0695717,0.564078,"bias"
2048,0.01,"FEL1",42,0.0230543,0.667802,0.041665,0.642572,"bias"
2048,0.01,"FEL1",43,-0.0141975,0.522151,0.00441312,0.529219,"bias"
2048,0.01,"FEL1",44,0.0149842,0.495224,0.0350039,0.469096,"bias"
2048,0.01,"FEL1",45,-0.0814521,0.394554,-0.0628415,0.329008,"bias"
2048,0.01,"FEL1",46,0.00790026,0.570499,0.0265109,0.568018,"bias"
2048,0.01,"FEL1",47,-0.0174602,0.48144,0.00187734,0.454928,"bias"
2048,0.01,"FEL1",48,0.0398814,0.502498,0.0613937,0.43741,"bias"
2048,0.01,"FEL1",49,-0.0807166,0.598494,-0.062106,0.597934,"bias"
2048,0.01,"FEL1",50,-0.0186128,0.588536,-2.17672e-06,0.501044,"bias"
2048,0.01,"FEL2",1,0.218584,0.183263,0.239843,0.300095,"bias"
2048,0.01,"FEL2",2,0.128089,0.418616,0.144345,0.363669,"bias"
2048,0.01,"FEL2",3,0.151916,0.280028,0.171818,0.309048,"bias"
2048,0.01,"FEL2",4,0.143981,0.296509,0.165149,0.374979,"bias"
2048,0.01,"FEL2",5,-0.017564,0.426195,0.00269409,0.48027,"bias"
2048,0.01,"FEL2",6,0.0779052,0.472276,0.0952799,0.501891,"bias"
2048,0.01,"FEL2",7,0.512575,0.299473,0.530844,0.322276,"bias"
2048,0.01,"FEL2",8,0.114305,0.626254,0.135975,0.606679,"bias"
2048,0.01,"FEL2",9,0.175511,0.397695,0.199715,0.438693,"bias"
2048,0.01,"FEL2",10,0.483313,0.188902,0.499304,0.363647,"bias"
2048,0.01,"FEL2",11,0.300212,0.169208,0.320399,0.212151,"bias"
2048,0.01,"FEL2",12,0.344369,0.410926,0.364721,0.44285,"bias"
2048,0.01,"FEL2",13,0.221955,0.285943,0.242037,0.249162,"bias"
2048,0.01,"FEL2",14,0.198002,0.307107,0.219872,0.310077,"bias"
2048,0.01,"FEL2",15,0.314541,0.341671,0.338277,0.371987,"bias"
2048,0.01,"FEL2",16,0.240769,0.215867,0.263384,0.267749,"bias"
2048,0.01,"FEL2",17,0.185377,0.303281,0.203195,0.368424,"bias"
2048,0.01,"FEL2",18,0.0508932,0.436612,0.0696181,0.433601,"bias"
2048,0.01,"FEL2",19,0.1058,0.229065,0.122246,0.331508,"bias"
2048,0.01,"FEL2",20,0.289968,0.299848,0.310042,0.399681,"bias"
2048,0.01,"FEL2",21,0.291922,0.16682,0.310723,0.286597,"bias"
2048,0.01,"FEL2",22,0.271054,0.251208,0.290932,0.321933,"bias"
2048,0.01,"FEL2",23,0.199731,0.35016,0.220081,0.40304,"bias"
2048,0.01,"FEL2",24,0.413201,0.306877,0.434174,0.315921,"bias"
2048,0.01,"FEL2",25,0.612842,0.182278,0.632086,0.281094,"bias"
2048,0.01,"FEL2",26,0.422097,0.284126,0.43809,0.393016,"bias"
2048,0.01,"FEL2",27,0.139585,0.400177,0.157372,0.409168,"bias"
2048,0.01,"FEL2",28,0.381842,0.252535,0.400759,0.315938,"bias"
2048,0.01,"FEL2",29,0.433388,0.19636,0.457289,0.227341,"bias"
2048,0.01,"FEL2",30,0.0799878,0.423058,0.101778,0.435618,"bias"
2048,0.01,"FEL2",31,0.486605,0.280156,0.507187,0.325267,"bias"
2048,0.01,"FEL2",32,0.361409,0.296611,0.382939,0.39388,"bias"
2048,0.01,"FEL2",33,0.258214,0.287372,0.280736,0.325472,"bias"
2048,0.01,"FEL2",34,0.17581,0.123327,0.194265,0.198465,"bias"
2048,0.01,"FEL2",35,0.0458045,0.244352,0.0691886,0.255765,"bias"
2048,0.01,"FEL2",36,0.528099,0.360291,0.546385,0.403296,"bias"
2048,0.01,"FEL2",37,0.46436,0.177826,0.481425,0.239554,"bias"
2048,0.01,"FEL2",38,0.313371,0.181631,0.327131,0.312917,"bias"
2048,0.01,"FEL2",39,0.597391,0.321371,0.623328,0.317689,"bias"
2048,0.01,"FEL2",40,0.327084,0.249242,0.34031,0.347119,"bias"
2048,0.01,"FEL2",41,0.290528,0.398049,0.30698,0.393893,"bias"
2048,0.01,"FEL2",42,0.128936,0.420145,0.146413,0.519283,"bias"
2048,0.01,"FEL2",43,0.125464,0.265832,0.145682,0.314481,"bias"
2048,0.01,"FEL2",44,0.394372,0.194498,0.414479,0.325048,"bias"
2048,0.01,"FEL2",45,0.111924,0.194412,0.13269,0.167765,"bias"
2048,0.01,"FEL2",46,0.260902,0.383552,0.280419,0.366498,"bias"
2048,0.01,"FEL2",47,0.479451,0.408156,0.497095,0.449315,"bias"
2048,0.01,"FEL2",48,0.147132,0.403517,0.171558,0.344391,"bias"
2048,0.01,"FEL2",49,0.109162,0.367425,0.127163,0.451327,"bias"
2048,0.01,"FEL2",50,0.13498,0.421461,0.157286,0.485324,"bias"
2048,0.01,"FEL2_1",1,0.0153756,0.569513,0.0339863,0.601782,"bias"
2048,0.01,"FEL2_1",2,-0.0593119,0.545663,-0.0407013,0.454836,"bias"
2048,0.01,"FEL2_1",3,-0.0994894,0.492567,-0.0808788,0.494116,"bias"
2048,0.01,"FEL2_1",4,-0.0530276,0.547115,-0.0344169,0.480099,"bias"
2048,0.01,"FEL2_1",5,-0.0893293,0.501035,-0.0707187,0.487252,"bias"
2048,0.01,"FEL2_1",6,-0.11857,0.655944,-0.0999589,0.591998,"bias"
2048,0.01,"FEL2_1",7,-0.0841715,0.423702,-0.0655608,0.344987,"bias"
2048,0.01,"FEL2_1",8,-0.0479467,0.699159,-0.029336,0.604634,"bias"
2048,0.01,"FEL2_1",9,-0.032509,0.574411,-0.0138984,0.565893,"bias"
2048,0.01,"FEL2_1",10,0.000844218,0.540576,0.0194549,0.529191,"bias"
2048,0.01,"FEL2_1",11,-0.0251801,0.522036,-0.00656942,0.518522,"bias"
2048,0.01,"FEL2_1",12,0.0530938,0.523153,0.0717045,0.465724,"bias"
2048,0.01,"FEL2_1",13,0.00589966,0.432861,0.0245103,0.354432,"bias"
2048,0.01,"FEL2_1",14,-0.0613291,0.671259,-0.0427185,0.600509,"bias"
2048,0.01,"FEL2_1",15,-0.0143729,0.426836,0.00423772,0.397373,"bias"
2048,0.01,"FEL2_1",16,-0.14394,0.509797,-0.125329,0.49282,"bias"
2048,0.01,"FEL2_1",17,-0.0981128,0.611379,-0.0795021,0.534266,"bias"
2048,0.01,"FEL2_1",18,-0.0315761,0.599069,-0.0129654,0.548738,"bias"
2048,0.01,"FEL2_1",19,-0.0748226,0.28269,-0.0562119,0.302052,"bias"
2048,0.01,"FEL2_1",20,0.00824846,0.516964,0.0268591,0.527751,"bias"
2048,0.01,"FEL2_1",21,-0.0118765,0.503689,0.00673415,0.467528,"bias"
2048,0.01,"FEL2_1",22,-0.0788899,0.701597,-0.0602792,0.655558,"bias"
2048,0.01,"FEL2_1",23,-0.153284,0.52806,-0.134674,0.503129,"bias"
2048,0.01,"FEL2_1",24,0.0230012,0.501559,0.0416118,0.479299,"bias"
2048,0.01,"FEL2_1",25,0.0198026,0.546735,0.0384132,0.514364,"bias"
2048,0.01,"FEL2_1",26,0.0460686,0.340336,0.0646792,0.320888,"bias"
2048,0.01,"FEL2_1",27,-0.0743421,0.622068,-0.0557315,0.562869,"bias"
2048,0.01,"FEL2_1",28,0.0518134,0.437025,0.070424,0.408698,"bias"
2048,0.01,"FEL2_1",29,0.103634,0.575942,0.122245,0.602278,"bias"
2048,0.01,"FEL2_1",30,-0.0738281,0.645995,-0.0552174,0.581792,"bias"
2048,0.01,"FEL2_1",31,0.11285,0.506841,0.13146,0.460003,"bias"
2048,0.01,"FEL2_1",32,0.0169218,0.511955,0.0355325,0.555177,"bias"
2048,0.01,"FEL2_1",33,-0.0587991,0.607236,-0.0401884,0.587596,"bias"
2048,0.01,"FEL2_1",34,-0.0388016,0.561099,-0.020191,0.551762,"bias"
2048,0.01,"FEL2_1",35,-0.0938821,0.639015,-0.0752715,0.593292,"bias"
2048,0.01,"FEL2_1",36,0.140475,0.331983,0.159085,0.284452,"bias"
2048,0.01,"FEL2_1",37,0.0202664,0.53259,0.038877,0.53078,"bias"
2048,0.01,"FEL2_1",38,0.0426907,0.422511,0.0613013,0.444688,"bias"
2048,0.01,"FEL2_1",39,0.0103935,0.556496,0.0290041,0.554325,"bias"
2048,0.01,"FEL2_1",40,-0.0257891,0.594382,-0.00717848,0.565153,"bias"
2048,0.01,"FEL2_1",41,0.0315589,0.596026,0.0501695,0.569794,"bias"
2048,0.01,"FEL2_1",42,-0.0237098,0.667802,-0.00509917,0.642637,"bias"
2048,0.01,"FEL2_1",43,-0.06382,0.522189,-0.0452093,0.529261,"bias"
2048,0.01,"FEL2_1",44,0.00252043,0.501079,0.0211311,0.474024,"bias"
2048,0.01,"FEL2_1",45,-0.118358,0.39456,-0.0997476,0.329012,"bias"
2048,0.01,"FEL2_1",46,-0.015351,0.570272,0.0032596,0.567784,"bias"
2048,0.01,"FEL2_1",47,-0.155257,0.48782,-0.136646,0.461514,"bias"
2048,0.01,"FEL2_1",48,0.00720075,0.50503,0.0258114,0.432586,"bias"
2048,0.01,"FEL2_1",49,-0.187717,0.59859,-0.169106,0.598012,"bias"
2048,0.01,"FEL2_1",50,-0.0320875,0.588561,-0.0134769,0.501079,"bias"
2048,0.01,"FUBAR1",1,-0.00477419,0.569063,0.0138365,0.602291,"bias"
2048,0.01,"FUBAR1",2,0.046859,0.51555,0.0654697,0.430259,"bias"
2048,0.01,"FUBAR1",3,0.00619328,0.500777,0.0248039,0.49946,"bias"
2048,0.01,"FUBAR1",4,-0.00918803,0.510176,0.00942262,0.44919,"bias"
2048,0.01,"FUBAR1",5,0.00956473,0.478557,0.0281754,0.463049,"bias"
2048,0.01,"FUBAR1",6,-0.0301709,0.632207,-0.0115603,0.57196,"bias"
2048,0.01,"FUBAR1",7,0.0231008,0.417332,0.0417114,0.343641,"bias"
2048,0.01,"FUBAR1",8,-0.0200728,0.695054,-0.00146213,0.611719,"bias"
2048,0.01,"FUBAR1",9,-0.0493191,0.562553,-0.0307085,0.557877,"bias"
2048,0.01,"FUBAR1",10,0.00705415,0.504916,0.0256648,0.496724,"bias"
2048,0.01,"FUBAR1",11,0.000822824,0.506326,0.0194335,0.503257,"bias"
2048,0.01,"FUBAR1",12,0.0616679,0.499712,0.0802786,0.448989,"bias"
2048,0.01,"FUBAR1",13,0.00619236,0.430933,0.024803,0.354169,"bias"
2048,0.01,"FUBAR1",14,-0.0253339,0.652465,-0.00672328,0.588986,"bias"
2048,0.01,"FUBAR1",15,0.0185978,0.411166,0.0372084,0.38145,"bias"
2048,0.01,"FUBAR1",16,-0.0600017,0.485585,-0.041391,0.467872,"bias"
2048,0.01,"FUBAR1",17,0.034633,0.598918,0.0532436,0.52231,"bias"
2048,0.01,"FUBAR1",18,-0.0171707,0.605499,0.0014399,0.555586,"bias"
2048,0.01,"FUBAR1",19,-0.0225615,0.263916,-0.00395087,0.28773,"bias"
2048,0.01,"FUBAR1",20,-0.00612201,0.505624,0.0124886,0.510401,"bias"
2048,0.01,"FUBAR1",21,0.000293974,0.486935,0.0189046,0.445584,"bias"
2048,0.01,"FUBAR1",22,-0.0457116,0.719142,-0.027101,0.679608,"bias"
2048,0.01,"FUBAR1",23,0.0238115,0.499938,0.0424222,0.476937,"bias"
2048,0.01,"FUBAR1",24,0.043846,0.480994,0.0624566,0.458892,"bias"
2048,0.01,"FUBAR1",25,0.0433123,0.53331,0.0619229,0.503556,"bias"
2048,0.01,"FUBAR1",26,0.0545963,0.313592,0.073207,0.296489,"bias"
2048,0.01,"FUBAR1",27,-0.0474688,0.602229,-0.0288581,0.549361,"bias"
2048,0.01,"FUBAR1",28,0.0683271,0.431135,0.0869378,0.408356,"bias"
2048,0.01,"FUBAR1",29,0.0492557,0.56388,0.0678663,0.59639,"bias"
2048,0.01,"FUBAR1",30,-0.0129721,0.641259,0.00563859,0.580054,"bias"
2048,0.01,"FUBAR1",31,0.0645377,0.503715,0.0831483,0.463825,"bias"
2048,0.01,"FUBAR1",32,0.0575793,0.505207,0.07619,0.552325,"bias"
2048,0.01,"FUBAR1",33,-0.0332945,0.598739,-0.0146839,0.580594,"bias"
2048,0.01,"FUBAR1",34,-0.021287,0.555199,-0.00267637,0.543767,"bias"
2048,0.01,"FUBAR1",35,-0.0385225,0.624282,-0.0199118,0.580784,"bias"
2048,0.01,"FUBAR1",36,0.101515,0.311342,0.120126,0.270187,"bias"
2048,0.01,"FUBAR1",37,0.044874,0.535125,0.0634847,0.535072,"bias"
2048,0.01,"FUBAR1",38,0.0275077,0.415006,0.0461183,0.437328,"bias"
2048,0.01,"FUBAR1",39,0.0524381,0.532412,0.0710488,0.5353,"bias"
2048,0.01,"FUBAR1",40,-0.0183817,0.613176,0.000228953,0.586705,"bias"
2048,0.01,"FUBAR1",41,0.031213,0.596484,0.0498236,0.570836,"bias"
2048,0.01,"FUBAR1",42,0.0142082,0.653583,0.0328188,0.627227,"bias"
2048,0.01,"FUBAR1",43,-0.00487785,0.50628,0.0137328,0.5253,"bias"
2048,0.01,"FUBAR1",44,0.0027089,0.491318,0.0213196,0.462974,"bias"
2048,0.01,"FUBAR1",45,-0.0410388,0.369087,-0.0224282,0.306263,"bias"
2048,0.01,"FUBAR1",46,0.00397169,0.555501,0.0225823,0.551911,"bias"
2048,0.01,"FUBAR1",47,-0.0166302,0.470895,0.00198048,0.447007,"bias"
2048,0.01,"FUBAR1",48,0.0216959,0.497432,0.0403065,0.425701,"bias"
2048,0.01,"FUBAR1",49,-0.0400583,0.602335,-0.0214476,0.604805,"bias"
2048,0.01,"FUBAR1",50,-0.0189388,0.568511,-0.000328124,0.485265,"bias"
2048,0.01,"FUBAR2",1,0.219926,0.155314,0.238536,0.273236,"bias"
2048,0.01,"FUBAR2",2,0.146191,0.431756,0.164802,0.366557,"bias"
2048,0.01,"FUBAR2",3,0.147303,0.240875,0.165913,0.312211,"bias"
2048,0.01,"FUBAR2",4,0.104909,0.379807,0.12352,0.427078,"bias"
2048,0.01,"FUBAR2",5,-0.0192877,0.52177,-0.000677015,0.550782,"bias"
2048,0.01,"FUBAR2",6,0.068337,0.553998,0.0869477,0.553292,"bias"
2048,0.01,"FUBAR2",7,0.262011,0.291767,0.280622,0.293744,"bias"
2048,0.01,"FUBAR2",8,0.10589,0.700439,0.124501,0.685476,"bias"
2048,0.01,"FUBAR2",9,0.110517,0.331727,0.129127,0.455673,"bias"
2048,0.01,"FUBAR2",10,0.273083,0.231953,0.291694,0.382795,"bias"
2048,0.01,"FUBAR2",11,0.164413,0.319225,0.183024,0.379012,"bias"
2048,0.01,"FUBAR2",12,0.287547,0.411871,0.306157,0.439434,"bias"
2048,0.01,"FUBAR2",13,0.326059,0.24717,0.34467,0.231212,"bias"
2048,0.01,"FUBAR2",14,0.120799,0.436172,0.13941,0.433827,"bias"
2048,0.01,"FUBAR2",15,0.199521,0.420137,0.218132,0.43344,"bias"
2048,0.01,"FUBAR2",16,0.188195,0.270205,0.206806,0.3387,"bias"
2048,0.01,"FUBAR2",17,0.151523,0.451269,0.170134,0.460398,"bias"
2048,0.01,"FUBAR2",18,0.166664,0.311805,0.185274,0.312976,"bias"
2048,0.01,"FUBAR2",19,0.0353389,0.237913,0.0539496,0.315938,"bias"
2048,0.01,"FUBAR2",20,0.180489,0.35691,0.1991,0.466729,"bias"
2048,0.01,"FUBAR2",21,0.273778,0.0955977,0.292389,0.178842,"bias"
2048,0.01,"FUBAR2",22,0.0874566,0.370993,0.106067,0.432205,"bias"
2048,0.01,"FUBAR2",23,0.378915,0.131132,0.397525,0.216976,"bias"
2048,0.01,"FUBAR2",24,0.357751,0.352354,0.376361,0.3892,"bias"
2048,0.01,"FUBAR2",25,0.31824,0.227636,0.336851,0.306228,"bias"
2048,0.01,"FUBAR2",26,0.293466,0.292142,0.312077,0.342582,"bias"
2048,0.01,"FUBAR2",27,0.0467471,0.534501,0.0653577,0.511873,"bias"
2048,0.01,"FUBAR2",28,1.17899,-0.0448551,1.1976,-0.0201061,"bias"
2048,0.01,"FUBAR2",29,0.414046,0.16051,0.432656,0.284952,"bias"
2048,0.01,"FUBAR2",30,0.0358131,0.543196,0.0544237,0.540641,"bias"
2048,0.01,"FUBAR2",31,0.360022,0.383042,0.378632,0.44127,"bias"
2048,0.01,"FUBAR2",32,0.355423,0.277795,0.374033,0.391859,"bias"
2048,0.01,"FUBAR2",33,0.284421,0.215412,0.303032,0.296062,"bias"
2048,0.01,"FUBAR2",34,0.210573,0.018758,0.229184,0.0586273,"bias"
2048,0.01,"FUBAR2",35,0.0273697,0.364761,0.0459804,0.38166,"bias"
2048,0.01,"FUBAR2",36,0.358615,0.431298,0.377225,0.46329,"bias"
